duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,release,song_id,title,year
210.88608,0,4,0.447,-5.419,1,0.383,205.735,112.427,4,1,TRAXHFY128F932E4E7,AR74W1A1187FB5ACFC,48.20254,Vienna,16.3688,Devanic,Mask Industries,SOKTPEY12AB018170C,You Live_ You Die,2006
153.7824,0.403,5,0.622,-10.3,1,0.232,136.992,93.366,5,0.533,TRAKCML128F4246E27,ARB054P1187B9AD32E,,"San Francisco, CA",,Santana,The San Mateo Sessions 1969,SOKTRGB12CF533CFBD,Acapulco Sunrise,0
227.5522,0.517,1,0.363,-12.654,0,0.221,223.469,64.101,5,0.751,TRAUMIX12903CE640C,ARX9YIP1187B98A656,,,,RUN-DMC,Original Album Classics,SOKTSYD12A8C13CB8F,Bob Your Head,1990
326.16444,0,0,0.325,-8.278,1,0.466,310.979,141.379,4,0.668,TRAFUTE128F930F510,ARTCO131187B9B9ADB,,,,Bob Carlisle,Stories From The Heart,SOKTTAS12AB0182418,Somewhere,0
146.59873,0,0,0.146,-7.249,1,0.284,143.139,160.009,4,0.485,TRABPUI12903CF22CE,ARNDBEM1187B9A2918,64.95014,"H�enlinna, Finland",26.06739,Turisas,Battle Metal,SOKTTZL12A67ADC7CD,Sahti Waari,2004
253.98812,2.374,5,0.371,-12.896,0,0.264,247.333,91.97,4,0.082,TRBGHKE128F9343BDD,AR61JEC1187FB54A9F,,,,Ai Ai Ai,Neguits_ Angunies I Forats,SOKTWWO12AB01841C2,Com Una Flama,1994
51.01669,0.088,0,0.276,-20.499,1,0.707,47.183,78.16,1,0,TRAGPEA128F422B47E,ARRJNTE1187FB44E12,,,,Casiotone For The Painfully Alone,The First Two Albums,SOKUBEF12A6D4FA3B8,Dying Batteries,2001
283.89832,0.142,1,0.066,-7.275,0,0.177,265.184,90.199,4,1,TRAIATD128F9331CD6,ARPDVPJ1187B9ADBE9,,"Atlanta, GA",,Usher,Usher,SOKUBQW12AF72AC4E2,I'll Show You Love,1994
424.22812,2.386,1,0.87,-16.6,1,0.758,416.386,125.038,4,1,TRBFHCP128F4265101,ARCEOW71187B9A5A71,51.50632,"London, England",-0.12714,Big Audio Dynamite,No. 10_ Upping St.,SOKUCKC12A8C1315C4,Badrock City,1986
257.27955,0,9,0.037,-12.878,1,0.266,251.106,98.18,7,1,TRATJXZ128F9310ADB,AR49IWV1187FB3C663,,,,Dédé Saint Prix_ Pakatak,Dédé Saint-Prix & Pakatak rendent hommage à Paulo Rosine (1982),SOKUCRV12AB017F645,Nom' Mayi,0
222.14485,0.328,6,0.048,-4.487,0,0.336,212.161,182.98,4,0.794,TRAEVTK128F9337030,AROKDJ41187B9A7700,40.71455,"New York, NY",-74.00712,Mindless Self Indulgence,Never Wanted to Dance (Live In London),SOKUGPJ12A58A7FD8D,Never Wanted to Dance (Live In London),0
109.00853,0,7,0.056,-3.904,1,0.535,109.009,196.327,4,0,TRASXSI128F9345EA2,ARHL8SP1187B98F8A3,40.71455,Virginia,-74.00712,Sick Of It All,Live In A Dive,SOKUHDB12AB018135A,Sanctuary,1999
271.85587,0.316,0,0.692,-13.983,1,0.714,263.425,74.392,3,0.397,TRAFNWS128F931A45D,ARFONSP11F50C4D175,,,,Michael Bloomfield,If You Love These Blues_ Play'em As You Please,SOKUHGH12AB017FB12,I Must See Jesus,0
274.15465,0.467,9,0.041,-10.377,1,0.246,250.665,140.449,4,0.711,TRBIGRU128F145B139,ARHG53Q1187B9ACBFC,32.67828,Georgia,-83.22295,Alias,Alias,SOKUIMB12A6D4F8AC6,Standing In The Darkness,0
318.37995,0.479,2,0.695,-11.164,1,0.328,305.337,86.833,3,1,TRALDYU128F422C336,ARSPQ0H1187B999944,54.97938,"Walker-on-Tyne, England",-1.54508,Eric Burdon,Wild & Wicked,SOKUJAQ12A8AE46C1B,Ghetto Child,1997
212.84526,0,0,0.723,-10.187,1,0.587,197.474,139.967,1,0,TRAQQZN128F931FA31,ARID1TK1187FB4CFB8,,,,All Girl Summer Fun Band,Looking Into It,SOKUPZU12AB018379B,Everything I Need,2008
431.51628,0.282,9,0.26,-11.058,1,0.427,431.516,115.221,4,0.915,TRAXEDF12903CD5DFB,ARCII0J1187FB3A1B4,40.71455,"New York City, New York",-74.00712,The Marx Brothers,Ciné-Stars: The Marx Brothers,SOKUQTD12AB0186577,Un jour aux courses: Who's That Man,0
19.12118,0.299,5,0,-18.83,1,0,19.121,45.554,1,0,TRATZRV128F42B3F1B,AR8B1WY1187FB38366,,"Long Island, NY",,Rakim,The 18th Letter,SOKUTVW12A6310D81B,Skit,1997
159.89506,0.102,4,0.352,-11.704,0,0.421,153.652,88.841,4,0.452,TRAUNEL128F1467D5C,ARYML1P1187B9AF39B,,Georgia,,Devo,Q: Are We Not Men?  A: We Are Devo / Devo Live,SOKUUOE12A6D4F80EB,Sloppy (I Saw My Baby Gettin'),1978
148.89751,0.34,10,0.871,-13.024,1,0.676,143,103.623,5,0.639,TRAQIET128F9338109,ARFILWJ1187B9ADDBF,,,,María Elena Walsh,Canciones Para Grandes,SOKUWZA12AB017FB9B,Balada De La Mariposa,0
179.93098,0.218,0,0.011,-13.949,1,0.25,165.251,102.006,4,1,TRBDNXF12903D07824,ARZFRQM1187B9A9772,,,,Vanessa Daou,Slow to Burn (Deluxe),SOKUXBH12AAFF40902,For Anything,1996
230.37342,1.216,2,1,-12.283,1,0.92,212.143,139.841,4,0.515,TRAGROY128F92D2C53,AREPD8D1187FB3F5BC,,"Gainesville, FL",,Sister Hazel,This Kind Of Love,SOKUXFH12A8C145EF7,This Kind Of Love (Full Band),0
183.14404,5.468,7,0.938,-11.864,1,0.685,178.887,137.368,1,0,TRALIVO128F4279262,ARS86AJ1187B9B4225,,"Port Arthur, TX",,Janis Joplin,ANTHOLOGY,SOKUYDL12A8C13623E,Down On Me,1972
265.66485,0,1,0.788,-7.425,1,0.503,253.457,109.659,4,0.805,TRAIFYS128F42685F1,ARG3UX61187B9AC05A,,,,D.O.W.N.,Southern Slang (Chopped & Screwed),SOKVBVL12A8C13908F,I Don't Give A F**K,0
265.1424,0,9,0.524,-8.072,0,0.479,259.692,78.588,3,1,TRAFXEY128F148AECD,ARFF1MH1187B999687,,,,Latif,Love in the First,SOKVBXA12A6D4F89AF,Luv In the First,0
192.41751,0.26,7,0.571,-17.307,1,0.559,174.126,129.591,4,0.864,TRADYNL128F148FE5F,ARNJ2VR1187B989DA8,,,,Paula Santoro,Jazz Express - Bossa Nova Nights,SOKVDQW12A6D4F8C62,The Girl From Ipanema (Garota De Ipanema),2006
236.93016,0,1,0.382,-5.674,1,0.352,223.538,170.046,4,0.979,TRANGLC128F14B1025,ARRIIUT12131B4B784,,"Memphis, TN",,8Ball & MJG,Ridin' High,SOKVJQB12A6D4FD0CE,Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),2007
165.51138,0.343,2,0,-3.378,1,0,165.511,120.153,4,0,TRAGSKH12903CCCAA9,ARW2U4O1187FB4408B,,New York NY,,Andrew W.K.,Close Calls With Brick Walls / Mother of Mankind,SOKVKEC12AB0186B68,Don't Call Me Andy,2006
239.59465,0.403,2,0.167,-10.653,1,0.372,231.805,173.841,3,0.302,TRACCQM12903CACC1E,ARHBWOZ1187FB3FD53,,ITALY,,Utopia,Utopia,SOKVLHX12AB0187B39,On My Feet Again,0
280.0322,0,2,0.744,-7.625,1,0.808,273.032,150.061,3,0.028,TRBEFQB128F932138A,ARWQ3W11187FB3F35E,53.34376,"Dublin, Ireland",-6.24953,Eleanor McEvoy,Snapshots,SOKVLLZ12AB0184370,Please Heart_ You're Killing Me,0
426.78812,0.235,3,0.104,-4.024,1,0.407,422.255,144.252,4,0,TRAYLKH128F427BCCC,ARTSGR41187B9912C6,,,,W.A.S.P.,The Crimson Idol,SOKVNIC12A58A7B805,When The Levee Breaks,1992
72.17587,0,9,0.115,-14.041,1,0.474,66.235,75.367,7,0.762,TRATCPN128F42973DD,ARSKPIJ11F50C50608,34.05349,California - LA,-118.24532,Marquez the Greatest,Under the Influence,SOKVOPA12A8C1407BC,Declaration of Independence,0
205.21751,0.223,0,0.5,-18.263,1,0.525,195.971,60.11,1,0,TRACEGL12903CEE923,ARB06Z71187B99049A,,,,Seamus Egan,When Juniper Sleeps,SOKVTFS12A8C1336D6,Lullaby,0
256.83546,0.409,7,0.403,-10.882,1,0.428,248.169,170.029,4,0.728,TRBDGRE128F92EF768,ARAVWPR1187FB4736D,7.33532,"CALIFORNIA, California",-72.94832,Mac Dre,What It Thizz?,SOKVWEM12AAA8C8691,This is My Year,0
177.91955,0.223,0,0.221,-6.573,1,0.324,169.622,121.987,4,1,TRAPXTG12903CE64CF,ARXRMXD12086C1309C,46.71067,FRANCE,1.71819,Jean-michel Rotin,L'integrale,SOKVWHI12AB018B0AA,Swing,0
150.49098,0,2,0,-16.198,0,0.134,143.18,101.276,7,0.634,TRAQPHP128F92F1464,AROMB601187B991317,40.65507,"Brooklyn, NY",-73.94888,Mae West,I'm No Angel,SOKVWUH12A58A7D2CD,Put It Off Until Tomorrow,2006
162.55955,0.351,7,0.462,-5.837,0,0.462,156.201,84.283,4,0.196,TRAGYKT128F92F5D8A,ARXB7B21187B98BEF0,,,,Marisela,Exitos Con Banda,SOKVYHL12AAF3B48A5,Loca (a/k/a Crazy) (Version Banda),0
173.97506,0.229,7,0.064,-9.688,1,0.413,168.786,106.073,4,1,TRANHRS128F426B925,AR0693R1187FB59D32,,,,Dusminguet,Vafalungo,SOKWAIM12A8C137350,Africa,1998
342.20363,0.264,5,0,-13.774,1,0.075,334.373,134.132,5,0.903,TRAUAZA12903CE27E8,ARWXHRS1241B9C7A1E,,,,Thomas Battenstein,Light & Colours,SOKWBGF12AC3DFB033,East West,0
161.95873,0.247,10,0.347,-21.186,1,0.491,153.304,86.721,4,0.603,TRANIAH12903CA9482,ARTE3P61187B9A709D,41.26069,"Omaha, NE",-95.93995,Roger Williams,Till,SOKWEYI12AB018B712,The High and The Mighty,0
105.74322,0.676,2,0.818,-11.367,1,0.754,100.897,145.635,1,0.64,TRAHUVQ12903D05C14,ARXZP9T1187FB4565D,52.85551,"Miltown Malbay, Ireland",-9.40102,Willie Clancy,Willie Clancy The Gold Ring,SOKWGBG12AC4685CBC,Double Jig: The Rolling Wave,0
397.06077,5.625,2,0.626,-30.478,1,0.558,382.816,132.053,3,0.363,TRBCRVT128F4264E2A,ARYR56R1187FB3DEEE,,,,Pepe Romero,Albéniz / Granados / Romero / Sor: Guitar Solos,SOKWHFT12A8C13780E,Mallorca_ Op.202 - transcr. Marc Switzer,0
221.07383,0.369,11,0.63,-6.654,1,0.509,206.396,117.003,4,1,TRAWEFD12903CBADE8,ARSWORN1187B991A7B,,,,The Honeydogs,Everything_ I Bet You,SOKWHHK12AB01895AA,Kandiyohi,0
236.66893,0,5,0.58,-6.475,1,0.548,236.669,90.009,4,0.074,TRACPKD128F14539CD,ARHU9211187B9B7E0E,,LA California,,Fort Minor (Featuring Mr. Hahn),The Rising Tied,SOKWIDU12CF5F87DA3,Slip Out The Back (Album Version),2005
171.17995,0.409,1,0.655,-14.512,1,0.354,166.772,92.905,4,0.552,TRAVUHY128F426A1CA,ARJIE2Y1187B994AB7,,,,Line Renaud,Collection Disques Pathé,SOKWINH12A8C136EA1,Dis_ Oh Dis (Everybody Loves A Lover),0
322.11546,0.409,4,0.175,-13.935,0,0.265,308.918,103.177,3,1,TRBDIMX128F147A307,ARODFDS1187FB57348,,"Niteroi, Brazil",,Sergio Mendes,Sergio Mendes:  The Swinger from Rio,SOKWISB12A6D4F8861,Puzzle of Hearts,2006
270.602,0.166,6,0.47,-8.264,0,0.572,257.515,88.98,4,1,TRAYNXO128F9321E48,ARAVS1S1187FB4C519,,"Los Angeles, CA",,Chico Hamilton,Heritage,SOKWJCX12AB018542C,Denise (Jeremy Carlstedt Funk Variation),0
340.53179,0,5,0.164,-6.415,0,0.221,335.865,101.814,1,0.984,TRAPQID128F9338619,ARZ507V1187FB4425E,,,,Ragheb Alama,The Selections-Special Edition,SOKWKUQ12AB01868D8,Albi Eshiha,0
114.07628,0,9,0.739,-13.347,1,0.72,104.96,75.11,1,0,TRAVFJV128F92D2043,ARVJVFF1187B9B40D6,40.7174,"Jersey City, NJ",-74.04323,Al Di Meola,Greatest Hits,SOKWNWI12A8C13383F,Bianca's Midnight Lullaby,1980
220.78649,0.345,1,1,-5.839,1,0.67,217.403,97.054,4,1,TRBEROX128F4270745,ARGBG2T1187B9B1670,,,,Massive Töne,MT3,SOKWONZ12A8C13ADFE,Im Club,2002
130.76853,0,4,0.247,-23.964,1,0.465,125.045,149.9,3,1,TRAHULA128F92CC05F,ARIWB161187B9AA1D5,,"Forest Hills, Queens, New York City, NY, USA",,Simon & Garfunkel,The Collection,SOKWQCX12AF729F29A,Old Friends,1968
191.9473,0.189,7,0.395,-7.711,1,0.535,191.947,97.643,4,0.297,TRADSQZ128F42707D7,ARIH5GU1187FB4C958,,Newcastle,,Silverchair,Frogstomp,SOKWVAH12A8C1332B0,Suicidal Dream,1995
142.602,2.02,8,0.416,-4.62,0,0.382,142.602,166.238,1,0,TRACMIV128F14898A3,ARJ9DSA1187B990E00,,,,John Mayall & The Bluesbreakers,Plays John Mayall (Live At Klooks Kleek),SOKWXEW12A6D4F7F9E,Crawling Up A Hill - version 2 - mono_ live,0
51.48689,0.138,9,0.578,-15.993,1,0.422,51.487,64.798,1,0,TRBDHQV128F4229B78,ARJRF841187B9B7F9A,48.20254,"Vienna, Austria",16.3688,Max Steiner,The Searchers - Original Film Soundtrack,SOKWYNS12A8AE47330,Laurie And Martin,0
240.32608,0,7,1,-5.77,1,0.864,233.628,101.954,4,1,TRANYLM128F1477EC9,AR6ET9I1187FB53C65,,Scotland,,Ben Jelen,Give It All Away,SOKWYNX12A58A802A6,Wicked Little Town (Album Version),2004
126.58893,0.131,2,0.504,-9.568,0,0.528,122.868,82.752,4,0.393,TRAJCDQ128F92C2B40,ARXZIHJ1187B9A4ED9,41.94508,"Attleboro, MA",-71.28109,Ray Conniff,Happiness Is,SOKXISM12A8C14335E,Popsy,0
230.53016,0,4,0.557,-4.213,1,0.434,228.026,127.779,5,1,TRAOMQN128F9328043,ARGK9MB1187FB37402,40.8448,"New York, NY [Washington Heights]",-73.93585,MIMS,Guilt,SOKXOSS12AB0183A6D,Life Of A Star,2009
147.43465,0.305,10,0.755,-18.184,1,0.302,142.977,102.649,3,0.641,TRBDKRV128F930C16C,AR5J8N51187FB54ED9,38.8991,Washington,-77.029,Joe Heaney,From My Tradition: The Best Of Joe Heaney,SOKXOYB12AB0182EEC,Peigin is Peadar,0
275.59138,0,0,0.457,-12.034,1,0.619,260.36,72.882,4,0.283,TRBDJWK128F92F355D,ARA8DDQ1187B9AE3A0,,,,Eason Chan,Get A Life,SOKXPCX12AB0181594,Fang Bu Sheng Fang,0
125.962,0.142,9,0.014,-7.097,1,0.236,118.776,111.959,4,1,TRAMDNR12903CEC0DF,ARR575U1187B98FB97,38.8235,Maryland,-75.92381,The Perrys,Remembering The Happy Goodmans,SOKXQAJ12AC4687FA7,I'm Living In Canaan Now,0
158.45832,3.849,2,0,-9.65,1,0,154.43,95.036,4,0.478,TRACQUB128F427BA42,ARL6UP41187FB5C604,,,,Facto Delafe y las flores azules,Facto Delafe y las flores azules VS El monstruo de las ramblas,SOKXTEN12A8C13B438,Enero en la playa (Edit),2005
78.05342,0.862,7,0.838,-10.99,1,0.606,68.598,177.093,1,0.266,TRADPQW128F42636C3,AR9A5TK1187B9AD07F,,,,fIREHOSE,Flyin' The Flannel,SOKXUNU12A8C131CD6,Tien An Man Dream Again,1991
61.57016,0,10,0.414,-7.477,1,0.446,57.556,87.406,4,0.269,TRAIIRM128F933E946,AR8BMEQ1187B9B4214,38.2589,Missouri,-92.43659,Pumpkin Buzzard,Perfect Dragon,SOKXVOM12AB0182BED,The Buzzard's Back in Town (Live),0
191.73832,0.243,7,0.97,-8.814,1,0.831,185.498,142.066,4,0,TRAWZFC128F92E78EF,ARZZRK91187B9A5CA5,18.01571,"Kingston, Jamaica",-76.79731,Delroy Wilson,40 Greatest Hits,SOKXVWW12AB017BA92,Who Cares,1969
211.17342,0.299,11,0.215,-4.293,0,0.399,207.877,110.695,5,0.922,TRAYQLP128F92FA224,AR65K7A1187FB4DAA4,,,,Beyoncé feat. Slim Thug,Check On It,SOKXYUW12A8C140229,Check On It,2005
181.02812,0.154,1,0.914,-6.446,1,0.703,181.028,126.14,4,0,TRABZPI12903CEB0EC,ARWA8AH1187FB3FC84,51.50632,London,-0.12714,Hot Chip,Coming On Strong,SOKXZEJ12AC3DF5E1E,Ass Attack (Four Tet Remix),2004
206.18404,0.113,11,0.024,-5.851,1,0.299,203.273,128.399,4,0.483,TRAFDQM128F9337218,AR5C6M11187B9AC877,,New Brunswick NJ,,The Grip Weeds,Summer of a Thousand Years,SOKYCTE12AB0185FE3,Melancholia,0
240.56118,0,11,0.395,-6.093,1,0.477,226.209,151.983,4,0.739,TRAYUXO12903C99CBF,AR4EQ231187B99368F,39.74001,"Denver, CO",-104.99226,The Fray,NOW That's What I Call Music_ Vol. 31,SOKYJYU12AB0186429,You Found Me,2008
135.13098,0,7,0.095,-10.383,1,0.406,123.646,161.739,4,1,TRASPXS128F426A1C0,ARNQESK11F4C83FD6F,,,,Beatnuts featuring Tony Touch,A Musical Massacre (Explicit),SOKYKFF12A8C131FEB,Cocotaso featuring Tony Touch,0
196.62322,0,7,0.6,-10.168,1,0.598,186.851,125.112,1,0,TRAZNPQ128F9325E16,ARODBRG1187FB3FD99,,,,Nick Cave & The Bad Seeds,Kicking Against The Pricks (2009 Digital Remaster),SOKYMFL12AF72A25AA,Sleeping Annaleah (2009 Digital Remaster),0
225.33179,0.247,0,0.612,-11.06,1,0.592,213.415,86.794,4,0.07,TRAMOYG128F146B4DD,ARJRQL51187FB541AB,,,,Juan Carlos Baglietto,Corazon De Barco,SOKYNPU12A6D4F8462,Amor Siciliano,0
186.56608,0,2,0.257,-3.086,1,0.304,184.123,83.108,5,0.422,TRATOAJ128F422F6A7,ARLSF8H1187B9A76B0,,"Oslo, Norway",,Dimmu Borgir,Alive in Torment,SOKYOBT12A6D4FBBB0,Puritania,2001
256.83546,3.181,9,0.203,-6.787,0,0.516,254.258,86.624,3,1,TRAILFA128EF349FE5,ARK9TRQ1187B99C095,41.50471,"Cleveland, OH",-81.69074,Nine Inch Nails,Survivalism,SOKYOFO12AF72A2F06,Survivalism,2007
276.97587,6.693,11,0.31,-13.948,0,0.276,270.698,51.477,1,0,TRAWKJD128F9333178,AR6KK741187B98C9E9,,"New Orleans, LA",,Roy Brown,Nuyol,SOKYQQO12AB0185083,Ohe Nene,0
183.90159,0.386,2,0.402,-10.451,0,0.483,170.765,100.68,4,0.569,TRAYYUU128F933ABE9,ARDG9I21187FB35FF3,,,,Yolandita Monge,10 De Colección,SOKYRWT12AB01815B9,Páginas del Alma,0
213.7073,0.078,0,0.467,-8.913,0,0.242,206.158,100.042,4,0.626,TRAERMS128F427EC54,AR1Y0N71187FB43209,,,,Anat Ben David,Virtual Leisure,SOKYSHY12A8C13EA99,Moon Boom,0
48.69179,2.368,1,0,-26.128,0,0,43.984,69.986,1,0,TRBCNTP128F93530CF,ARJJKAA1187B9ADAF1,,,,Rolfe Kent,17 Again,SOKYTFZ12AB0189A73,Mark Practices,0
205.87057,0.171,2,0,-4.12,1,0.215,193.968,91.463,4,0.218,TRAJUPI128F9324529,ARZJ4MI1187B9AF5AF,,"Orange County, CA",,Reel Big Fish,Fame_ Fortune_ And Fornication,SOKYUHC12A58A79AD3,Veronica Sawyer (Album),0
284.76036,0.171,2,0.742,-10.631,1,0.72,274.733,120.277,4,1,TRAPIOP128F4287338,ARKL75U1187FB5B8B6,43.01437,Waukesha WI,-88.23546,BoDeans,Best Of Bodeans : Slash & Burn,SOKYVJB12A8C13E23C,You Don't Get Much,1989
145.162,0.148,3,0.655,-6.643,1,0.543,136.319,129.781,1,0.247,TRADZQV128F14A5760,ARRVGAX1187FB4D745,35.21962,"Bellhaven, NC",-80.01955,Little Eva,The Loco-Motion,SOKYXSZ12A6D4F6E92,The Loco-Motion,1962
196.54485,0.066,2,0.654,-8.101,1,0.65,191.24,107.303,4,0.933,TRAHXRA128F9339E18,ARBYBBY11F4C8458A8,,,,Faking David,Freedom Of Expression,SOKYYGN12A58A7C856,Sex Will Sell,0
261.61587,0,0,0.476,-5.743,0,0.182,250.032,102.143,4,0.533,TRBAMHJ128F9302A08,ARF5M7Q1187FB501E8,,"Los Angeles, CA",,Maroon 5,Call And Response: The Remix Album,SOKYZSI12AB0183789,She Will Be Loved,2002
283.48036,0,9,0.689,-6.594,1,0.525,283.48,195.633,4,0.606,TRAQPKX128F428146D,AREPD8D1187FB3F5BC,,"Gainesville, FL",,Sister Hazel,Before The Amplifiers...Live Acoustic,SOKZCIU12A8C13EC0D,Come Around (Acoustic),0
206.44526,0.096,6,0.525,-4.46,0,0.553,203.767,114.929,3,1,TRBBTUD128F42A10A3,AR1OBRC1187FB59AD4,,POLAND,,Behemoth,Zos Kia Cultus,SOKZCJC12AF72A8C79,Here And Beyond,2002
165.74649,0.189,10,0.252,-14.431,0,0.397,161.669,78.841,1,0,TRAIZWG128F428F82E,ARLNSD41187FB4D9A0,42.50382,Italy,12.57347,Sergio Franchi,The Heart Of Christmas,SOKZCJZ12A8C13972F,Oh Little Town Of Bethlehem,0
280.58077,0,8,0.335,-12.597,1,0.441,274.083,140.007,4,0,TRASBME128F9302529,ARWMNEW1252CCF8F72,,,,FSTZ,Tales of the I-Them,SOKZCRU12AAF3B302E,Facemelt,0
70.89587,0.109,0,0.272,-9.876,1,0.483,70.896,42.525,4,0,TRAJOLQ128EF346088,AR6Z6BW1187B9ACD69,,,,The Ruby Suns,The Ruby Suns,SOKZFPW12A67FFB3C6,Function Of The Sun,2005
216.60689,0,5,0.466,-5.721,1,0.475,201.201,200.114,3,1,TRBDODQ128F423A780,ARPFHN61187FB575F6,41.88415,"Chicago, IL",-87.63241,Lupe Fiasco feat. GemStones,Lupe Fiasco's The Cool,SOKZILC12A6D4FBC9D,Go Baby (feat GemStones) (Explicit Album Version),0
720.53506,0.2,0,0.533,-12.044,1,0.46,710.171,60.641,5,0.652,TRAUOLH128F92FA158,ARMTTWG11F4C83E6AE,,,,The Antripodean Collective,The Massacre of the Egos,SOKZIXZ12AAF3B2CEC,The Very Conscious,0
149.28934,0.067,5,0.642,-15.545,1,0.593,145.67,112.144,4,0.418,TRAKSRQ128F4269AE8,AR4ABL21187FB3913A,40.99471,Pennsylvania,-77.60454,Richard Burton,Broadway: The Great Original Cast Recordings,SOKZLSY12A8C1320E1,Camelot,0
181.39383,0.363,7,0.437,-11.199,0,0.516,160.073,122.838,1,0.87,TRAMUUZ128F933CA08,ARSQDUN1187B98D7D7,,allentown Pennsylvania USA,,EPMD,Unfinished Business (Explicit),SOKZNMZ12A6D4F7D44,Please Listen To My Demo,1989
394.73587,0,0,1,-5.537,1,0.75,390.2,185.46,3,1,TRAZQTY12903CEDACC,AR1Y37Q1187B9B66D2,40.71455,"New York, NY",-74.00712,Suicide,Attempted: Live At Max's Kansas City 1980,SOKZRVN12A8C13F948,Night Time,2004
245.10649,2.728,8,0.452,-4.654,0,0.498,232.885,189.917,4,0.297,TRAPASL128F422BC00,AR8ZHWS1187B98CED1,,"Providence, RI",,Monty Are I,Wall Of People,SOKZSOY12A81C206D5,In This Legacy,2006
213.26322,0.229,5,0.609,-6.146,0,0.615,205.7,94.987,4,1,TRBDHKL128F426BE45,ARKU3Z61187FB51DCA,13.11199,"St Michael, Barbados ",-59.59895,Rihanna,Good Girl Gone Bad: Reloaded,SOKZTHA12A8C134830,Good Girl Gone Bad,2007
150.64771,0,7,0.804,-9.258,1,0.728,144.62,121.983,3,0.852,TRAAQUF12903CDF4A4,AR87OXB1187FB39E0B,,,,The Willis Brothers,Strictly Trucking,SOKZTUH12AB018B938,Give Me 40 Acres (To Turn This Rig Around),0
331.31057,0,5,0.392,-5.637,1,0.295,320.209,120.234,4,0.906,TRAWXYD128F4255FBD,ARS6KFB1187FB59B12,,,,K.I.Z.,Hahnenkampf Live,SOKZVFO12A8C136AE7,Walpurgisnacht,2007
230.3473,0.432,11,0.396,-8.734,1,0.421,225.547,91.191,1,0.697,TRABQZL12903CEF994,ARAHQDS1187FB55275,,,,Maysa,Feel The Fire,SOKZYGT12A8C139568,This Time I'll Be Sweeter,0
228.07465,0.414,0,0.26,-9.394,0,0.471,213.624,148.119,4,0.69,TRAZTJH12903CC5137,ARWEPRZ1187FB4E2BB,40.71455,NY - New York City,-74.00712,Gabriela Anders,Wanting,SOKZYNC12AB01869B2,Love Is So Unkind (Album Version),1998
417.72363,2.461,0,0.601,-13.52,1,0.667,417.724,65.901,5,0.801,TRBHNVI128F92F0EC7,ARH3TXI1187FB3A486,36.16778,"NASHVILLE, Tennessee",-86.77836,Kathy Troccoli with Aaron Jeoffrey,Grateful Hearts,SOLAARS12A58A7786C,I Remember/Great Is Thy Faithfulness,0
216.47628,0,1,0.929,-7.622,1,0.774,212.939,154.356,4,0.383,TRADOYN128F42951C9,ARGCTOE122988F0925,,,,Lenn Hammond,Baby Why,SOLABTF12A8C13A149,The Door,0
225.48853,0,1,0.737,-3.092,1,0.68,215.62,144.398,4,0.587,TRBAEHW128F9316423,ARHR5BC1187B9AC348,,,,Eagles Of Death Metal,Heart On (with bonus tracks),SOLADTL12AB01815A7,As Nice As I Can Be,2009
282.20036,0.119,2,0.389,-7.151,1,0.403,278.982,198.855,7,0.441,TRBDMVQ128F9327FBD,ARYFXQ21187FB4DAEF,27.53092,"Laredo, TX",-99.502,Poncho Sanchez,Latin Spirits,SOLAEYA12A58A7A5D6,Going Back To New Orleans,2001
27.89832,0.136,9,0.008,-3.959,0,0.291,27.898,137.645,3,0,TRBGXGG128F4278990,ARNUPIM11F4C83BD4D,,,,Melt Banana,Cactuses Come In Flocks,SOLAEZZ12A58A77692,So Far So Bad So What?,0
275.46077,0.183,6,0.104,-10.752,1,0.368,265.491,161.68,3,0.457,TRAZFYU128F93569C6,AR3OS8N1187B9A5F87,29.59733,"Houma, LA",-90.71913,deadboy & the Elephantmen,We Are Night Sky,SOLAFCK12AB0187E57,No Rainbow,2005
302.75873,0,0,0.707,-8.517,1,0.558,294.168,107.778,4,0.574,TRAQRTQ128F42707EA,ARSK4D11187B9BA046,,,,Lisa Lisa & Cult Jam,Super Hits,SOLAFZG12A8C135358,Something 'Bout Love,1997
269.26975,3.495,3,0.589,-6.071,1,0.486,262.397,165.346,4,0.117,TRAHSWZ128F9332296,ARNSAEA1187B9B908E,18.01361,"Ponce, Puerto Rico",-66.6149,Cheo Feliciano,Latin Nights,SOLAJJX12AB01824B9,Juguete,1972
199.13098,0.333,0,0.046,-13.318,1,0.281,187.35,100.288,4,0,TRAZAVZ128F428ABFC,AR8ICFK1187FB5A3A0,42.33168,"Detroit, MI",-83.04792,Rance Allen Group,A Soulful Experience,SOLANWU12A8C141D4D,The Painter,2006
151.7971,0,0,0.092,-21.403,1,0.197,146.797,160.979,1,0,TRBAHPQ128F4230D15,AR93RTI1187B98ECFB,30.38815,"Navasota, TX",-96.0878,Mance Lipscomb,Trouble In Mind,SOLAPIZ12A58A7E3DB,Ballad Of The Boll Weevil (Remastered Version) (Take 10),0
182.80444,4.661,7,0.729,-6.825,1,0.454,172.089,111.266,4,0.766,TRAPGOZ128F933A945,ARBHBE91187B9A1F58,,"Fargo, ND",,Jonny Lang,Turn Around,SOLASJA12AB01896B8,One Person At A Time,2006
