artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year,clusters
0.312131222,ARYKF861187B99C74B,Pery Ribeiro,,0,0.632,0.4233,0.632,0.4233,195.68281000000002,0.38,0.385417447,2,1.0,37.15735675,Not available,-63.93335787,-11.130999999999998,1,0.774,174291,Tributo A Taiguara,,SOQXARY12A8C13F68C,183.954,1.0,0.0712,87.61,bossa nova,1.0,1,0.86,Piano E Viola,1997,181
0.379761784,AR4JY8V1187B98A62F,Ann Hampton Callaway,,0,0.313,2.7966599999999997,0.899,0.19798,347.79382999999996,0.226,0.5067739689999999,10,0.184,37.15735675,Not available,-63.93335787,-17.462,1,0.325,619823,Easy Living,0.610122756,SOKSASF12A58A7A08B,335.61,0.172,0.19798,63.13399999999999,vocal jazz,1.0,5,0.8590000000000001,Skylark,1997,378
0.279743591,ARMW52H1187B98C835,Daouda,,0,0.057999999999999996,1.65523,0.951,0.5070600000000001,208.37832,0.16399999999999998,0.38146310200000005,2,0.033,37.15735675,Not available,-63.93335787,-10.466,1,0.485,488730,Daouda et sa guitar,,SOLBDUG12AB0183A49,200.94,1.0,0.21971999999999997,104.72,zouk,1.0,4,0.8590000000000001,Mon coeur balance,1997,24
0.317248425,ARIN12F1187FB3E92C,Grant Geissman,production music,1,0.006999999999999999,1.1105399999999999,0.838,0.1732,320.60036,0.0,0.422971308,9,0.802,30.24216,"PEARLINGTON, Mississippi",-89.60585999999999,-9.993,1,0.46299999999999997,460988,Time Will Tell,0.0,SOLBHCO12AB018769A,303.04400000000004,1.0,0.1732,128.219,smooth jazz,1.0,4,0.8590000000000001,Big Stax/High Volts (Album Version),1997,766
0.442670005,AR3VSHF1187B9B3002,Flame,,0,0.013999999999999999,0.55806,0.7559999999999999,0.06214,190.37995,0.0,0.6665640070000001,8,0.122,37.15735675,St Louis MO,-63.93335787,-8.402000000000001,0,0.217,702379,Making Moves,0.0,SOGKFXJ12AB01831BB,180.332,1.0,0.06214,121.015,ccm,1.0,4,0.8590000000000001,Don't Stop,1997,540
0.387418195,ARNI9J91187B9ACFCD,The Primitives,,0,0.053,0.64613,0.862,0.64613,172.93016,0.0,0.59453651,2,0.675,51.7562,"Oxford, England",-1.25949,-10.592,1,0.377,700848,Pure,0.386477291,SOTOBYW12A8C1429DE,161.361,0.769,0.3472,99.75200000000001,indie rock,0.991457087,4,0.8590000000000001,Never Tell,1997,106
0.313989733,ARHXBJI1241B9C8B7F,DJ Dips,,0,0.043,0.16804000000000002,0.7440000000000001,0.16804000000000002,240.3522,0.132,0.392570166,1,0.611,37.15735675,Not available,-63.93335787,-6.247999999999999,1,0.544,752185,This DJ,,SOOIZTH12AB018C12E,233.465,0.8370000000000001,0.16804000000000002,86.689,turnablism,1.0,3,0.8590000000000001,Gerra De De,1997,953
0.397467636,ARTHKHA1187FB3996A,PMD,,0,0.14300000000000002,1.8778400000000002,0.0,0.33498,214.02077000000003,0.972,0.48080628200000003,11,0.32899999999999996,40.852509999999995,"Long Island, NY",-73.13585,-10.69,0,0.436,463184,Look At  You Now,,SOOHVCV12AB0181E5D,200.162,0.29600000000000004,0.16327,115.949,hip hop,1.0,5,0.858,The Awakening (Clean),1997,438
0.33238987,AR93RTI1187B98ECFB,Mance Lipscomb,,0,0.003,0.8362700000000001,0.317,0.46551000000000003,180.03546,0.2,0.450852685,3,0.03,30.38815,"Navasota, TX",-96.0878,-19.24,1,0.40700000000000003,128997,Trouble In Mind,0.0,SOGMHRG12A6D4FE8CD,174.829,0.204,0.2816,153.765,texas blues,1.0,4,0.858,Motherless Children (Remastered Version) (Take 2),1997,803
0.296248811,AR9E43L1187FB566FA,Steve Chou,chinese,1,0.106,1.26937,0.38,0.63544,323.23873,5.526,0.422887557,2,0.221,37.15735675,Not available,-63.93335787,-6.792999999999999,1,0.244,549473,Steve Chou Transfer,,SONLMRH12AAF3B282D,290.882,0.08199999999999999,0.18127000000000001,96.00399999999999,chinese music,0.938294834,4,0.858,Pi Jiu Pao Pao (Beer Bubbles),1997,947
0.307570735,ARW8K3V1187B9A4A14,Swans Of Avon,,0,0.21100000000000002,0.60948,0.353,0.0502,228.41423999999998,2.287,0.42864271299999995,2,0.644,37.15735675,Not available,-63.93335787,-5.996,1,0.525,801715,Alive,,SODAFAC12AB0184738,218.918,0.131,0.0502,109.994,dark wave,0.9997455209999999,4,0.857,Shining,1997,592
0.526846925,ART3KT21187FB450DC,Ennio Morricone,italian,4,0.011000000000000001,0.54985,0.9420000000000001,0.1192,134.37341999999998,0.20600000000000002,0.7364407409999999,5,0.569,37.15735675,"Rome, Italy",-63.93335787,-13.491,1,0.38,283787,The Legend of 1900 - Original Motion Picture Soundtrack,,SODEDSI12A8C13225F,131.181,0.31,0.1192,140.148,easy listening,0.998576053,4,0.857,1900's Madness #1,1997,493
0.387496801,ARONRBJ11F50C49E81,Captain Beefheart & The Magic Band,,0,0.055,0.23176,0.332,0.23176,206.57587,0.0,0.568171929,9,0.289,37.15735675,Not available,-63.93335787,-15.794,0,0.312,27755,Strictly Personal,0.701097127,SOLEPCJ12A6D4F7404,206.576,0.826,0.07374,186.23,blues-rock,0.9626142520000001,4,0.857,On Tomorrow,1997,765
0.572027854,AR2XI6G1187B9AE7DA,Fat Joe,hip hop rnb and dance hall,1,0.365,2.583,0.703,0.03296,174.65424,0.20600000000000002,0.8229085340000001,7,0.034,37.15735675,"Bronx, NY",-63.93335787,-5.716,1,0.25,47418,Me_ Myself & I,0.228214483,SORZYYB12A6D4FA42E,174.65400000000002,0.311,0.03296,77.56,gangster rap,0.949342927,4,0.857,Hard Not 2 Kill (Explicit),1997,257
0.34253700299999995,AR126G61187B9B88A6,Candy Lo,mandarin,1,0.0,0.68161,0.7190000000000001,0.11137000000000001,247.58812000000003,5.834,0.484463044,2,0.45399999999999996,37.15735675,Not available,-63.93335787,-8.006,1,0.579,551104,Upclose Candy Lo,,SOILLHT12AB0186215,237.80700000000002,0.0,0.11137000000000001,105.78,chinese music,0.940824497,4,0.857,Ma Zui,1997,498
0.0,ARTPVDV1187B9A61F1,Johnny Keating & All Stars,,0,0.085,1.15583,0.58,0.27939,160.31302,0.0,0.39569381,10,0.353,37.15735675,Not available,-63.93335787,-13.567,1,0.38299999999999995,540479,Ultraviolet,,SOIGUEG12AB017DCDA,154.761,0.6809999999999999,0.27939,118.617,easy listening,0.978812997,3,0.857,Fair Diana,1997,226
0.39527363200000004,AR6HAZT1187FB4A3AA,Roy Buchanan,,0,0.11900000000000001,5.34572,0.7120000000000001,0.09627000000000001,179.93098,0.35100000000000003,0.605278303,3,0.026000000000000002,35.48703,"Ozark, AR",-93.8277,-14.84,1,0.433,466924,MalagueA+-a,0.35873984299999995,SODYGKH12AB0181F88,171.74099999999999,0.0,0.09627000000000001,77.806,blues-rock,0.995358904,7,0.856,Chowbay,1997,630
0.30237099,AR7B2HD1187B9A5161,Michael Convertino,,0,0.326,0.18036,0.0,0.18036,159.16363,0.647,0.34946725,10,0.529,37.15735675,Not available,-63.93335787,-18.148,0,0.615,60611,Bodies_ Rest & Motion [Original Score],,SOFUYVH12A6D4F9FF3,154.85399999999998,0.214,0.18036,172.22099999999998,soundtrack,1.0,5,0.856,Main Title [Bodies_ Rest & Motion] (2006 Remastered LP Version),1997,963
0.280482187,ARDHNC31187B9A1898,Al Denson,,0,0.252,0.59685,1.0,0.08391,299.33669,0.293,0.429727829,10,0.231,37.15735675,Not available,-63.93335787,-11.3,1,0.33299999999999996,554224,Al Denson,0.0,SOWOKYQ12AB018637E,283.312,0.6940000000000001,0.08391,118.01700000000001,ccm,1.0,4,0.856,Love Is Taking Hold,1997,271
0.370441155,AR4B1LP1187FB55C83,Juan Diego FlA3rez / Orquesta SinfA3nica de Madrid / JesAos LA3pez-Cobos,,0,0.159,2.79101,0.878,1.08484,35.44771,2.154,0.42960301700000003,7,0.738,37.15735675,Not available,-63.93335787,-22.694000000000003,1,0.7070000000000001,774717,Gluck: OrfA(c)e et Euridice,,SOITNRQ12AB01884D3,35.448,0.381,0.64505,70.88600000000001,opera,1.0,7,0.855,Vos plaintes_ vos regrets_ augmentent mon supplice,1997,423
0.0,ARBKMHZ11F4C843491,Dakis,,0,0.017,0.76884,0.341,0.21813000000000002,224.07791,0.19399999999999998,0.336970428,0,0.586,37.15735675,Not available,-63.93335787,-5.553999999999999,0,0.5479999999999999,206616,Back To The 70'S-The Very Best Of Dakis,,SOVBBUZ12A8C137B2D,221.298,1.0,0.21813000000000002,109.08,greek,1.0,4,0.855,Tsai Me Lemoni (2005 Digital Remaster),1997,381
0.663686476,ARFWL8S1187B9B4B44,CA(c)line Dion,canadian,3,0.122,0.78768,0.0,0.052110000000000004,179.01668999999998,3.4419999999999997,0.737437395,3,0.601,37.15735675,"Charlemagne, Quebec, Canada",-63.93335787,-14.402999999999999,1,0.56,281536,Dion Chante Plamondon - Celine Dion Sings The Songs Of Luc Plamondon,0.46899778799999997,SOYYANE12A8C132D08,173.81900000000002,0.08800000000000001,0.052110000000000004,80.999,soft rock,0.9998294959999999,7,0.8540000000000001,Un Garcon Pas Comme Les Autres (Ziggy),1997,912
0.0,ARRXEJJ11F4C841087,The Paynes,,0,0.051,1.0825799999999999,0.851,0.5433600000000001,310.20363,0.18899999999999997,0.429127119,11,0.5820000000000001,37.16793,United States,-95.84501999999999,-12.634,1,0.57,247671,Made New,,SOUSGHY12A8C13581E,301.529,0.19399999999999998,0.28157,115.919,southern gospel,1.0,4,0.8540000000000001,When He Was On The Cross (I Was On His Mind),1997,76
0.341544413,AR78WG01187B98E404,Johnny Pacheco,salsa,1,0.027000000000000003,0.9754700000000001,0.534,0.45536000000000004,152.31955,0.0,0.542232717,10,0.099,19.45565,"Santiago de los Caballeros, Domin",-70.70719,-14.02,1,0.33899999999999997,241191,Early Rythms,,SOCWMGG12A8C1332B2,145.043,1.0,0.18949000000000002,116.045,salsa,1.0,4,0.8540000000000001,Cero Codazos,1997,861
0.37425994,ARE1N571187B98A47D,Prozak,,0,0.887,0.59386,0.381,0.59386,173.24363,0.09,0.621213511,8,0.364,51.50632,London,-0.12714,-6.021,1,0.433,585535,Tales From The Sick,0.606816327,SOQBQWN12AB0186782,161.414,0.5710000000000001,0.16834000000000002,88.835,rap,1.0,4,0.8540000000000001,Go To Hell,1997,220
0.0,ARIZHDO11F4C84808E,Nikos Xilouris,,0,0.067,1.23525,0.669,0.63464,109.50485,0.0,0.460006628,7,1.0,37.15735675,Not available,-63.93335787,-11.134,1,0.8290000000000001,496323,Kiklos Seferi,,SOWFCZG12AB017D8BB,103.20700000000001,0.79,0.63464,106.435,greek,1.0,4,0.8540000000000001,Ki An O Ageras Fisa,1997,270
0.43425005,AR3DCWS1187B9A4416,Cartel,,0,0.08,1.1949100000000001,0.6829999999999999,0.40319,234.1873,0.0,0.7578010820000001,0,0.496,41.88415,"CHICAGO, US",-87.63241,-4.619,0,0.69,279413,Cartel,,SOJBPQJ12A8AE4738C,224.09599999999998,0.6,0.20792,151.95600000000002,progressive rock,0.9620456359999999,4,0.8540000000000001,Georgia,1997,497
0.0,AR5MSL51187FB52E11,AI-TIEM,,0,0.048,1.11191,0.9129999999999999,0.68123,166.03383,0.61,0.065327328,11,0.65,37.15735675,Not available,-63.93335787,-13.277000000000001,1,0.447,63580,Wenn hier einer schieAt_ dann bin ich das,,SOHNMFU12A6D4FBCE6,163.062,0.336,0.68123,140.084,jungle music,0.900830708,4,0.8540000000000001,Auf die Fresse_ fertig_ los,1997,102
0.34873593,ARELFAE1187FB40D0A,Bally Sagoo,uk,1,0.061,0.77966,0.878,0.24324,373.39383,0.0,0.58097151,6,0.527,37.15735675,Not available,-63.93335787,-12.392000000000001,0,0.507,540707,Wham Bam!! Bhangra Remixes,0.0,SOAPUWG12AB017DE50,359.282,0.31,0.24324,111.90100000000001,bhangra,0.886340165,4,0.8540000000000001,Mele Wich Ayee (Shaan Remix),1997,311
0.292319515,AR3OYPP1187B9952E3,Humanzi,,0,0.06,1.68118,0.6559999999999999,0.70165,242.99057000000002,7.93,0.563922089,8,0.496,53.343759999999996,"Dublin, Ireland",-6.24953,-9.253,1,0.575,816192,Kingdom Of Ghosts,,SOOIAPL12AB018C4FE,220.27,0.11900000000000001,0.45646000000000003,120.948,dance-punk,0.797807348,4,0.8540000000000001,Amsterdamaged,1997,390
0.347098105,AR280881187B98BA28,YGGDRASIL,,0,0.21600000000000003,0.46374,0.0,0.10037,242.78159,0.0,0.522008233,7,0.45299999999999996,55.706219999999995,"Lund, Sweden",13.1876,-4.757,0,0.504,651507,VedergA$?llning,0.377531645,SOXBSTQ12AB018A916,235.247,0.677,0.10037,165.204,viking metal,0.8686043940000001,3,0.8540000000000001,Valkyria,1997,853
0.430055177,ARNEL2O1187FB4421A,Bukka White,,0,0.06,2.17413,0.7759999999999999,0.9502,880.9268900000001,0.489,0.572470888,4,0.971,33.89627,"Houston, MS",-89.00018,-13.206,1,0.632,227369,Sky Songs,0.0,SOGWUAE12A6D4FCE22,867.962,0.738,0.6207699999999999,114.26799999999999,delta blues,0.9792907359999999,4,0.853,My Baby,1997,121
0.37854907600000004,ARISYDJ11F43A69EE1,Blackbyrds,,0,0.18899999999999997,0.22453,0.872,0.22453,325.92933999999997,0.188,0.395425685,5,0.061,37.15735675,Not available,-63.93335787,-7.8629999999999995,0,0.529,94285,Happy Music: The Best Of The Blackbyrds,0.725725053,SOEIGCK12A8C13B5D7,307.397,0.519,0.22453,194.922,jazz funk,0.99457665,7,0.852,Do It_ Fluid,1997,340
0.365302191,AR1W3MA1187B99E6D8,Danny Wright,,0,0.11699999999999999,0.58303,0.268,0.04662,238.91546,4.627,0.49089798799999995,0,0.91,31.1689,Texas,-100.07715,-19.97,1,0.922,5395,An Intimate Christmas,0.33470654899999996,SOPIHQU12A670200C6,219.533,0.268,0.04662,182.58900000000003,easy listening,1.0,5,0.852,So Still (Album Version),1997,632
0.36158794200000005,ARAMIDF1187FB3D8D4,Alejandro Lerner,,0,0.085,1.7493299999999998,0.7509999999999999,0.40010999999999997,247.97995,0.19399999999999998,0.556750823,8,0.038,37.15735675,Not available,-63.93335787,-9.317,1,0.327,346210,Volver A Empezar,0.0,SOQLRXT12AB018025C,237.11599999999999,0.8640000000000001,0.06312000000000001,89.92299999999999,pop rock,0.942781111,4,0.852,No Me Acuerdo,1997,983
0.35812107299999996,AR82QSN1187FB41EC9,Flickerstick,,0,0.054000000000000006,0.95124,0.49,0.23153,280.89423999999997,0.0,0.6258069279999999,1,0.282,37.15735675,Not available,-63.93335787,-6.305,1,0.42100000000000004,220156,Causing A Catastrophe (Live),0.445454526,SOFHRVN12A8C13F587,272.033,0.32,0.051160000000000004,168.09900000000002,post-grunge,0.922490386,4,0.852,Coke (Live),1997,110
0.256977994,ARECPYG11C8A42B5BF,1. Futurologischer Congress,,0,0.052000000000000005,0.25276,0.6970000000000001,0.25276,196.64934,0.09,0.374763103,9,0.253,37.15735675,Not available,-63.93335787,-8.166,0,0.24,65220,Patchwork,,SOROPBZ12A6D4FBC75,192.459,0.415,0.1137,107.711,kraut rock,0.9014333259999999,4,0.852,Die Art von Mann,1997,459
0.17306799899999997,AR87OXB1187FB39E0B,The Willis Brothers,,0,0.083,1.26047,0.368,0.2832,150.64771000000002,0.0,0.334628878,7,0.804,37.15735675,Not available,-63.93335787,-9.258,1,0.728,816840,Strictly Trucking,,SOKZTUH12AB018B938,144.62,0.835,0.03978,121.98299999999999,western swing,1.0,3,0.852,Give Me 40 Acres (To Turn This Rig Around),1997,7
0.5396443120000001,ARBCUNV1187B98A9FB,Busta Rhymes feat. Linkin Park,hip hop rnb and dance hall,1,0.12300000000000001,2.28534,0.581,0.1687,238.21016,0.136,0.809828092,1,0.018000000000000002,37.15735675,"East Flatbush, Brooklyn, NY",-63.93335787,-6.892,0,0.366,267845,We Made It,0.38293509,SOACFRH12A8C13E183,214.38400000000001,0.483,0.1687,92.344,hip hop,1.0,5,0.851,We Made It [Instrumental],1997,257
0.37217987799999996,ARFONSP11F50C4D175,Michael Bloomfield,,0,0.063,0.27757,0.0,0.27757,10.65751,0.24100000000000002,0.495066661,9,0.063,37.15735675,Not available,-63.93335787,-19.907,1,0.183,455287,If You Love These Blues_ Play'em As You Please,,SOJXRWG12AC9E15691,10.658,0.0,0.27757,195.46200000000002,blues-rock,1.0,5,0.851,Narrative #2,1997,803
0.317624546,ARMAEYS1187B990F2F,Tree,,0,0.003,0.8962700000000001,0.855,0.28137,172.90403999999998,0.223,0.5805177770000001,0,0.546,37.15735675,Not available,-63.93335787,-7.971,1,0.519,491003,"A Lot to Fear"" & ""Plant a Tree or Die",,SOYACST12AB0182EDE,167.27700000000002,1.0,0.28137,101.40899999999999,ska punk,0.957009381,4,0.851,Try,1997,715
0.288578616,AR5J8N51187FB54ED9,Joe Heaney,,0,0.713,0.2429,0.713,0.2429,52.766890000000004,0.159,0.401327986,1,0.59,38.8991,Washington,-77.029,-26.343000000000004,1,0.509,610331,The Road From Connemara,0.0,SOJXYFD12A8C143701,46.957,0.713,0.2429,224.47099999999998,irish folk,0.948926435,1,0.851,The Ferocious O' Flahertys,1997,683
0.41119568799999995,AR35YUO1187B9AD83E,Wet Wet Wet,uk,1,0.028999999999999998,0.85277,0.5920000000000001,0.85277,222.69342000000003,0.0,0.642280769,10,0.763,55.8578,"Glasgow, Scotland",-4.24251,-8.209,0,0.7240000000000001,198441,Weightless,,SORGAWM12A8C135D4C,213.113,0.0,0.5571,105.95,blue-eyed soul,1.0,4,0.85,Weightless (Demo),1997,871
0.324157493,ARDL03L1187B997FBE,FlA$?skkvartetten / ThAY=strAPm,,0,0.19,0.70402,0.8270000000000001,0.23492,185.80853000000002,0.43200000000000005,0.452042247,5,0.508,37.15735675,Not available,-63.93335787,-17.379,1,0.45799999999999996,520471,Voices of Eden,,SOYYBVG12AB018B563,175.984,0.889,0.23492,130.255,art rock,0.8830226170000001,4,0.85,t.k.k.,1997,75
0.39232528299999997,AR93K7R1187B9AC92A,Black Debbath,norwegian,1,0.10400000000000001,3.8071,0.306,0.27314,268.61669,0.0,0.48040197,0,0.392,59.91228,"Oslo, Norway",10.74998,-6.093,0,0.409,715656,Black Debbath Hyller Kvinnen!,,SOPAQJH12AB018BAFC,262.624,0.61,0.09575,85.068,blues,1.0,7,0.8490000000000001,"GrA,nn Dame_ RA,d Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein)",1997,691
0.19328706199999998,ARIIMGV11F4C842BDA,Ionics,,0,0.042,0.20839000000000002,1.0,0.20839000000000002,140.38159,0.14800000000000002,0.350540092,5,0.447,37.15735675,Not available,-63.93335787,-9.811,1,0.42,231171,Doo-Wop Classics Vol. 10 [Musicnote Records],,SOWRNST12A81C21D4C,132.151,1.0,0.20839000000000002,136.463,turnablism,1.0,4,0.8490000000000001,Roll Back The Rug,1997,953
0.599859525,ARPBTRI1187FB52457,The Game,,0,0.077,0.7157600000000001,0.5710000000000001,0.7157600000000001,264.09751,0.0,0.9279859309999999,8,0.642,37.15735675,Not available,-63.93335787,-4.762,1,0.551,230648,West Coast Resurrection,0.372530039,SOLCICH12A58A7DB31,257.144,0.0,0.39399,74.697,gangster rap,1.0,3,0.8490000000000001,Desperados,1997,188
0.34419818799999996,ARFCOGY1187FB454B4,The Winans,,0,0.067,1.12689,0.85,0.56555,288.26077000000004,0.154,0.482148325,10,0.625,37.15735675,"Detroit, MI",-63.93335787,-10.960999999999999,1,0.545,343267,Decisions,0.0,SOVGYIW12AB018186F,265.184,0.0,0.28371,106.515,ccm,1.0,4,0.848,Breaking Of Day (Album Version),1997,914
0.38718194200000006,ARA0YAE1187B9B1D16,John Brown,,0,0.297,0.52061,0.0,0.52061,151.27465,0.0,0.641525136,4,0.247,35.21962,North Carolina,-80.01955,-3.951,0,0.214,665478,TheBurbsLife,,SOFAJKC12AB018B184,148.509,0.304,0.28465999999999997,87.45299999999999,hard trance,0.985157556,4,0.848,Party In The Burbs,1997,582
0.5800131829999999,ARAIABB1187B9AC6E2,Seal,british,2,0.073,0.47292,0.314,0.47292,330.26567,3.21,0.567313224,5,0.7140000000000001,37.15735675,"Paddington, London, England",-63.93335787,-7.294,1,0.716,1656,Best 1991 - 2004,0.36514380399999996,SOCLPMP12A81C2354B,307.084,0.149,0.17494,133.155,dance pop,1.0,5,0.847,Prayer For The Dying (Album Version),1997,912
0.37206905799999995,AR0DSOO1187B9B855E,Wailing Souls,,0,0.006999999999999999,1.1158,1.0,0.19491,213.15873,0.125,0.593262655,10,0.696,37.15735675,Not available,-63.93335787,-17.309,0,0.754,795387,Best of Thompson Sound Vol 2 The 80s,,SOENIVE12AB0187ACE,208.202,1.0,0.19491,130.42700000000002,roots reggae,0.9750659309999999,4,0.847,I Am a Rasta Man,1997,61
0.46452545100000003,ARO3XZQ1187FB39351,Cobra Killer,,0,0.087,0.44096,1.0,0.44096,233.40363,0.096,0.6317418020000001,2,0.11900000000000001,37.15735675,Not available,-63.93335787,-6.857,1,0.42200000000000004,643356,Uppers & Downers,0.476248227,SONFFRT12AB0188599,226.96900000000002,0.9740000000000001,0.13437000000000002,97.43299999999999,folk rock,0.9682556640000001,4,0.847,The Universe is in the Oven,1997,841
0.39863328600000003,ARY0W1O1187FB5B8C0,H-Town,,0,0.062,1.10696,0.8190000000000001,0.12818,289.30567,0.461,0.6142758429999999,3,0.449,29.76045,Houston,-95.36978,-6.569,0,0.311,256249,Imitations Of Life,0.46384907799999997,SORUPAW12A8C134375,285.559,0.081,0.12818,124.152,new jack swing,0.90138331,4,0.847,Sex Dance,1997,655
0.31672195399999997,ARVMZFK11F50C4A0D2,Tunsi,,0,0.317,0.76272,0.434,0.05367,71.31383000000001,0.0,0.473803925,0,0.0,37.77916,California - SF,-122.42005,-9.592,0,0.0,88201,The Omen,,SOOEEYT12A5891DC08,71.314,0.807,0.05367,86.064,hip hop,1.0,4,0.846,Outro,1997,936
0.15726743,ARQ4OZM1187B991229,Jean Segurel,,0,0.019,1.20123,0.7190000000000001,1.20123,144.97914,1.419,0.330992398,7,0.71,37.15735675,Not available,-63.93335787,-8.818999999999999,1,0.321,291038,Les Fiances D'Auvergne,,SOBQKAH12A8C1362DF,142.164,0.309,1.06105,214.324,chanson,1.0,3,0.846,Sous les chataigniers,1997,354
0.37352717,ARFAKQ01187B990163,Georges Delerue,french,1,0.114,0.93579,0.0,0.43261000000000005,85.91628,0.166,0.567800601,4,0.584,37.15735675,Not available,-63.93335787,-10.7,0,0.6509999999999999,686055,Chouans!,,SOGPLSC12AC468D55B,79.929,0.0,0.43261000000000005,130.221,smooth jazz,0.946012692,3,0.846,"AurA""le et CA(c)line",1997,2
0.049034380999999995,AROIHOI122988FEB8E,Mario Rosenstock,,0,0.158,0.29322,0.158,0.29322,216.13669,0.0,0.334542784,1,0.20199999999999999,37.15735675,Not available,-63.93335787,-8.767000000000001,1,0.138,637060,Gift Grub 10 (Deluxe Edition),,SOMXQEF12AB0181AF0,209.032,0.158,0.29322,211.688,irish,0.941261626,1,0.846,Obama's Election (Best of 2009),1997,312
0.45966545700000006,ARTDBI61187FB48479,Marvin Sapp,,0,0.111,0.72495,1.0,0.36318,270.68036,0.33399999999999996,0.733714697,1,0.33,42.99671,"Grand Rapids, MI",-85.59012,-11.061,1,0.526,6949,Nothing Else Matters,0.26568338,SOVZBDR12A6702012E,267.906,1.0,0.36318,166.275,gospel,1.0,4,0.845,More And More  (LP Version),1997,145
0.0,ARKIQSL1241B9C90C8,Fred Merpol,,0,0.001,0.9869399999999999,1.0,0.19935,117.13261000000001,0.156,0.377366436,9,0.451,37.15735675,Not available,-63.93335787,-21.061,0,0.607,779320,L'A(c)clusier,,SOXCASM12AC468DC25,111.54899999999999,1.0,0.19935,151.97299999999998,french pop,1.0,4,0.845,Glisse,1997,178
0.32085013,ARQC4R31187B9A0D88,Jo Privat,,0,0.05,1.4064,0.996,0.41589,146.57261,0.386,0.391454064,6,0.107,37.15735675,Not available,-63.93335787,-7.827999999999999,0,0.32299999999999995,24504,Dansez Avec Jo Privat,,SOQBJHP12A6D4F7ED9,141.89700000000002,1.0,0.16609000000000002,122.09299999999999,gypsy jazz,0.962661922,4,0.8440000000000001,Rossignol Montmartrois (Polka),1997,207
0.503151606,ARXPE571187FB4AFD0,Rickie Lee Jones,classic pop and rock,1,0.276,0.55897,0.377,0.55897,308.92363,0.0,0.670615396,9,0.397,37.15735675,"Chicago, IL",-63.93335787,-18.105,1,0.521,762361,Naked Songs Live And Acoustic,0.0,SOSNZGD12AB0186296,305.087,0.047,0.18847,60.757,folk rock,0.9896224029999999,3,0.8440000000000001,Coolsville (Live Acoustic Version),1997,768
0.400185564,ARPZIIA1187FB4CB9F,Eldar,,0,0.023,0.88376,0.447,0.88376,379.19302000000005,0.0,0.5189128120000001,2,0.573,5.87522,"Laietan, UM",-162.4365,-22.737,1,0.537,565836,Virtue,0.37598430200000005,SOYMPCI12A8C13FE66,360.832,0.332,0.88376,75.115,dark ambient,1.0,5,0.8420000000000001,Estate,1997,815
0.463017764,ARKKPRW1187FB4D81E,Equilibrium,,0,0.006,0.321,0.0,0.321,219.03627999999998,0.0,0.657870156,2,0.247,38.99792,Colorado,-105.55096,-3.9010000000000002,0,0.325,266834,Sagas,0.657310579,SOXCDGN12A8C140A48,212.00400000000002,0.49,0.15018,180.12,black metal,1.0,4,0.8420000000000001,Prolog auf Erden,1997,250
0.37549448399999996,ARF1E421187B9AF8C4,El Gran Silencio,,0,0.071,1.04583,1.0,0.026930000000000003,208.66567,0.171,0.6398833039999999,0,0.23399999999999999,37.15735675,Not available,-63.93335787,-7.705,1,0.5589999999999999,35369,Comunicaflow Underground,0.511424326,SOXJOMM12A6D4F8673,193.567,0.158,0.026930000000000003,120.064,cumbia,0.9776925190000001,4,0.8420000000000001,Alma de B-Boy,1997,386
0.5236990779999999,ARDGB6U1187FB3AD07,Eurythmics,british,2,0.10300000000000001,0.40274,0.951,0.40274,305.10975,0.165,0.75100762,5,0.758,51.50632,"London, England",-0.12714,-12.602,0,0.552,307073,3 Originals,,SOQEBKX12A8C140A0F,293.349,0.5539999999999999,0.18944,140.549,dance rock,0.947914829,4,0.8420000000000001,Better To Have Lost In Love (Than Never To Have Loved),1997,411
0.40977899799999995,AR9JLBU1187B9AAEC4,Danny Williams,south african,1,0.71,0.29669,0.895,0.29669,190.27546,2.136,0.511663445,7,0.638,-33.96243,"Port Elizabeth, South Africa",25.623260000000002,-10.908,1,0.434,340416,Moon River/Swinging For You,,SOGHZWU12AB017C49D,182.915,0.243,0.29669,96.11200000000001,ballad,0.915417212,4,0.8420000000000001,I Talk To The Trees,1997,230
0.24906181,ARZMFXN11F50C476D0,Salieri,,0,0.114,0.79571,0.703,0.09129,238.81097999999997,0.0,0.49511222899999996,4,0.526,37.15735675,Not available,-63.93335787,-20.865,0,0.6809999999999999,725807,Electric Doorbells,,SOCTYAI12AB018E0DA,219.893,0.612,0.09129,86.55,requiem,0.931918372,3,0.8420000000000001,Now everybody's gone,1997,278
0.442285782,AR813LR1187FB3F83A,Goldfish,,0,0.20199999999999999,2.16223,1.0,0.28419,432.14322000000004,0.27,0.5891748760000001,0,0.067,37.15735675,Not available,-63.93335787,-8.14,1,0.389,673681,This Is How It Goes,,SOBWEDN12AB0189E3B,408.468,1.0,0.05237000000000001,128.004,chill-out,0.914382622,5,0.841,This is How It Goes (Timmy Trumpet Remix),1997,124
